unique_id,order_id,quantity,unit_price,total_sale,order_date,order_status,product_category,cost_price,contact_number,address,city,country,last_name,first_name,order_size,is_dirty
1404,10358,30,100.00,5302.80,2004-12-10,Shipped,"Vintage Cars",50.00,"(91) 555 94 44","C/ Moralzarzal, 86",Madrid,Spain,Freyre,Diego,Medium,0
1405,10302,23,72.70,1672.10,2003-10-06,Shipped,"Classic Cars",71.00,"(171) 555-2282","Berkeley Gardens 12  Brewery",Liverpool,UK,Devon,Elizabeth,Small,0
1406,10230,42,100.00,7238.28,2004-03-15,Shipped,"Classic Cars",143.00,"+49 69 66 90 2555","Lyonerstr. 34",Frankfurt,Germany,Keitel,Roland,Large,0
1407,10370,20,100.00,2730.00,2005-01-20,Shipped,"Vintage Cars",50.00,"02 9936 8555","201 Miller Street","North Sydney",Australia,O'Hara,Anna,Small,0
1408,10311,25,66.99,1674.75,2004-10-16,Shipped,"Classic Cars",71.00,"(91) 555 94 44","C/ Moralzarzal, 86",Madrid,Spain,Freyre,Diego,Small,0
1409,10247,48,100.00,6756.00,2004-05-05,Shipped,"Classic Cars",143.00,"+358 9 8045 555","Software Engineering Center, SEC Oy",Espoo,Finland,Suominen,Kalle,Medium,0
1410,10382,39,100.00,7827.30,2005-02-17,Shipped,"Vintage Cars",50.00,4155551450,"5677 Strong St.","San Rafael",USA,Nelson,Valarie,Large,0
1411,10411,35,59.87,2095.45,2005-05-01,Shipped,"Vintage Cars",50.00,"(514) 555-8054","43 rue St. Laurent",Montreal,Canada,Fresnisre,Jean,Small,0
1412,10332,21,100.00,3472.98,2004-11-17,Shipped,"Classic Cars",71.00,"(171) 555-1555","Fauntleroy Circus",Manchester,UK,Ashworth,Victoria,Medium,0
1413,10424,26,59.87,1556.62,2005-05-31,"In Process","Vintage Cars",50.00,"(91) 555 94 44","C/ Moralzarzal, 86",Madrid,Spain,Freyre,Diego,Small,0
1414,10275,21,100.00,2153.76,2004-07-23,Shipped,Motorcycles,112.00,40.67.8555,"67, rue des Cinquante Otages",Nantes,France,Labrune,Janine,Small,0
1415,10344,26,63.43,1649.18,2004-11-25,Shipped,"Classic Cars",71.00,91.24.4555,"12, rue des Bouchers",Marseille,France,Lebihan,Laurence,Small,0
1416,10108,44,100.00,5565.12,2003-03-03,Shipped,"Classic Cars",148.00,"+63 2 555 3587","15 McCallum Street - NatWest Center #13-03","Makati City",Philippines,Cruz,Arnold,Medium,0
1417,10285,34,100.00,3716.88,2004-08-27,Shipped,Motorcycles,112.00,6175558555,"39323 Spinnaker Dr.",Cambridge,USA,Hernandez,Marta,Medium,0
1418,10122,28,100.00,3583.16,2003-05-08,Shipped,"Classic Cars",148.00,91.24.4555,"12, rue des Bouchers",Marseille,France,Lebihan,Laurence,Medium,0
1419,10299,47,100.00,5455.76,2004-09-30,Shipped,Motorcycles,112.00,"90-224 8555","Keskuskatu 45",Helsinki,Finland,Karttunen,Matti,Medium,0
1420,10275,25,95.20,2380.00,2004-07-23,Shipped,Planes,109.00,40.67.8555,"67, rue des Cinquante Otages",Nantes,France,Labrune,Janine,Small,0
1421,10309,21,100.00,2650.62,2004-10-15,Shipped,Motorcycles,112.00,"07-98 9555","Erling Skakkes gate 78",Stavern,Norway,Bergulfsen,Jonas,Small,0
1422,10135,31,100.00,4705.18,2003-07-02,Shipped,"Classic Cars",148.00,4155551450,"5677 Strong St.","San Rafael",USA,Nelson,Valarie,Medium,0
1423,10284,22,100.00,2310.88,2004-08-21,Shipped,Planes,109.00,"+47 2212 1555","Drammensveien 126 A, PB 744 Sentrum",Oslo,Norway,Klaeboe,Jan,Small,0
1424,10318,48,100.00,6437.28,2004-11-02,Shipped,Motorcycles,112.00,2155551555,"7586 Pompton St.",Allentown,USA,Yu,Kyung,Medium,0
1425,10146,29,100.00,4444.54,2003-09-03,Shipped,"Classic Cars",148.00,2035554407,"2440 Pompton St.",Glendale,USA,Lewis,Dan,Medium,0
1426,10329,30,87.78,2633.40,2004-11-15,Shipped,Motorcycles,112.00,2125557818,"897 Long Airport Avenue",NYC,USA,Yu,Kwai,Small,0
1427,10297,32,100.00,4061.76,2004-09-16,Shipped,Planes,109.00,"+353 1862 1555","25 Maiden Lane",Dublin,Ireland,Cassidy,Dean,Medium,0
1428,10339,27,84.39,2278.53,2004-11-23,Shipped,Motorcycles,112.00,"+81 3 3584 0555","2-2-8 Roppongi",Minato-ku,Japan,Shimamura,Akiko,Small,0
1429,10159,32,100.00,4618.88,2003-10-10,Shipped,"Classic Cars",148.00,6505551386,"7734 Strong St.","San Francisco",USA,Brown,Julie,Medium,0
1430,10308,31,100.00,3493.70,2004-10-15,Shipped,Planes,109.00,9145554562,"3758 North Pendale Street","White Plains",USA,Frick,Steve,Medium,0
1431,10362,50,96.92,4846.00,2005-01-05,Shipped,Motorcycles,112.00,6505556809,"9408 Furth Circle",Burlingame,USA,Hirano,Juri,Medium,0
1432,10169,33,100.00,4910.40,2003-11-04,Shipped,"Classic Cars",148.00,"02 9936 8555","201 Miller Street","North Sydney",Australia,O'Hara,Anna,Medium,0
1433,10316,25,100.00,2872.25,2004-11-01,Shipped,Planes,109.00,"(198) 555-8888","Garden House Crowther Way",Cowes,UK,Bennett,Helen,Small,0
1434,10374,38,100.00,4197.10,2005-02-02,Shipped,Motorcycles,112.00,61-7-3844-6555,"31 Duncan St. West End","South Brisbane",Australia,Calaghan,Tony,Medium,0
1435,10180,44,100.00,5565.12,2003-11-11,Shipped,"Classic Cars",148.00,20.16.1555,"184, chausse de Tournai",Lille,France,Rance,Martine,Medium,0
1436,10389,45,100.00,4597.65,2005-03-03,Shipped,Motorcycles,112.00,"0695-34 6555","?kergatan 24",Boras,Sweden,Larsson,Maria,Medium,0
1437,10328,47,87.54,4114.38,2004-11-12,Shipped,Planes,109.00,035-640555,"Via Ludovico il Moro 22",Bergamo,Italy,Rovelli,Giovanni,Medium,0
1438,10403,46,100.00,5287.70,2005-04-08,Shipped,Motorcycles,112.00,"(171) 555-2282","Berkeley Gardens 12  Brewery",Liverpool,UK,Devon,Elizabeth,Medium,0
1439,10191,32,100.00,4237.76,2003-11-20,Shipped,"Classic Cars",148.00,0221-5554327,"Mehrheimerstr. 369",Koln,Germany,Pfalzheim,Henriette,Medium,0
1440,10339,21,50.65,1063.65,2004-11-23,Shipped,Planes,109.00,"+81 3 3584 0555","2-2-8 Roppongi",Minato-ku,Japan,Shimamura,Akiko,Small,0
1441,10417,35,100.00,3550.05,2005-05-13,Disputed,Motorcycles,112.00,"(91) 555 94 44","C/ Moralzarzal, 86",Madrid,Spain,Freyre,Diego,Medium,0
1442,10211,41,100.00,5673.58,2004-01-15,Shipped,"Classic Cars",148.00,"(1) 47.55.6555","25, rue Lauriston",Paris,France,Perrier,Dominique,Medium,0
1443,10110,29,59.37,1721.73,2003-03-18,Shipped,"Classic Cars",50.00,"(171) 555-1555","Fauntleroy Circus",Manchester,UK,Ashworth,Victoria,Small,0
1444,10123,50,59.87,2993.50,2003-05-20,Shipped,"Classic Cars",50.00,40.32.2555,"54, rue Royale",Nantes,France,Schmitt,Carine,Small,0
1445,10225,35,100.00,5260.15,2004-02-22,Shipped,"Classic Cars",148.00,0897-034555,"Grenzacherweg 237",Gensve,Switzerland,Holz,Michael,Medium,0
1446,10367,44,85.25,3751.00,2005-01-12,Resolved,"Classic Cars",71.00,6265557265,"78934 Hillside Dr.",Pasadena,USA,Young,Julie,Medium,0
1447,10238,44,100.00,6350.96,2004-04-09,Shipped,"Classic Cars",148.00,"31 12 3555","Vinb'ltet 34",Kobenhavn,Denmark,Petersen,Jytte,Medium,0
1448,10137,26,49.81,1295.06,2003-07-10,Shipped,"Classic Cars",50.00,26.47.1555,"59 rue de l'Abbaye",Reims,France,Henriot,Paul,Small,0
1449,10148,47,56.85,2671.95,2003-09-11,Shipped,"Classic Cars",50.00,"02 9936 8555","201 Miller Street","North Sydney",Australia,O'Hara,Anna,Small,0
1450,10252,26,100.00,3559.40,2004-05-26,Shipped,"Classic Cars",148.00,"(1) 47.55.6555","25, rue Lauriston",Paris,France,Perrier,Dominique,Medium,0
1451,10380,24,100.00,4536.00,2005-02-16,Shipped,"Classic Cars",71.00,"(91) 555 94 44","C/ Moralzarzal, 86",Madrid,Spain,Freyre,Diego,Medium,0
1452,10161,23,53.33,1226.59,2003-10-17,Shipped,"Classic Cars",50.00,"86 21 3555","Smagsloget 45",Aaarhus,Denmark,Ibsen,Palle,Small,0
1453,10353,28,71.73,2008.44,2004-12-04,Shipped,Planes,109.00,2035554407,"2440 Pompton St.",Glendale,USA,Lewis,Dan,Small,0
1454,10172,34,42.76,1453.84,2003-11-05,Shipped,"Classic Cars",50.00,2035552570,"25593 South Bay Ln.",Bridgewater,USA,King,Julie,Small,0
1455,10407,66,66.99,4421.34,2005-04-22,"On Hold","Classic Cars",71.00,4085553659,"3086 Ingle Ln.","San Jose",USA,Frick,Sue,Medium,0
1456,10374,46,94.10,4328.60,2005-02-02,Shipped,Planes,109.00,61-7-3844-6555,"31 Duncan St. West End","South Brisbane",Australia,Calaghan,Tony,Medium,0
1457,10181,34,53.83,1830.22,2003-11-12,Shipped,"Classic Cars",50.00,"+47 2267 3215","Drammen 121, PR 744 Sentrum",Bergen,Norway,Oeztan,Veysel,Small,0
1458,10386,33,41.71,1376.43,2005-03-01,Resolved,Planes,109.00,"(91) 555 94 44","C/ Moralzarzal, 86",Madrid,Spain,Freyre,Diego,Small,0
1459,10192,47,53.83,2530.01,2003-11-20,Shipped,"Classic Cars",50.00,6035558647,"2304 Long Airport Avenue",Nashua,USA,Young,Valarie,Small,0
1460,10420,36,57.73,2078.28,2005-05-29,"In Process","Classic Cars",71.00,"+61 2 9495 8555","Monitor Money Building, 815 Pacific Hwy",Chatswood,Australia,Huxley,Adrian,Small,0
1461,10398,43,100.00,5552.16,2005-03-30,Shipped,Planes,109.00,26.47.1555,"59 rue de l'Abbaye",Reims,France,Henriot,Paul,Medium,0
1462,10204,45,49.81,2241.45,2003-12-02,Shipped,"Classic Cars",50.00,2125557413,"4092 Furth Circle",NYC,USA,Young,Jeff,Small,0
1463,10212,45,53.33,2399.85,2004-01-16,Shipped,"Classic Cars",50.00,"(91) 555 94 44","C/ Moralzarzal, 86",Madrid,Spain,Freyre,Diego,Small,0
1464,10401,38,96.29,3659.02,2005-04-03,"On Hold",Planes,109.00,2015559350,"7476 Moss Rd.",Newark,USA,Brown,William,Medium,0
1465,10110,36,85.25,3069.00,2003-03-18,Shipped,"Classic Cars",73.00,"(171) 555-1555","Fauntleroy Circus",Manchester,UK,Ashworth,Victoria,Medium,0
1466,10226,36,43.27,1557.72,2004-02-26,Shipped,"Classic Cars",50.00,7605558146,"361 Furth Circle","San Diego",USA,Thompson,Valarie,Small,0
1467,10416,47,88.63,4165.61,2005-05-10,Shipped,Planes,109.00,0522-556555,"Strada Provinciale 124","Reggio Emilia",Italy,Moroni,Maurizio,Medium,0
1468,10241,21,40.25,845.25,2004-04-13,Shipped,"Classic Cars",50.00,88.60.1555,"24, place Kluber",Strasbourg,France,Citeaux,Frederique,Small,0
1469,10124,22,77.90,1713.80,2003-05-21,Shipped,"Classic Cars",73.00,7025551838,"8489 Strong St.","Las Vegas",USA,King,Sue,Small,0
1470,10101,45,31.20,1404.00,2003-01-09,Shipped,"Vintage Cars",33.00,"+49 69 66 90 2555","Lyonerstr. 34",Frankfurt,Germany,Keitel,Roland,Small,0
1471,10266,28,48.30,1352.40,2004-07-06,Shipped,"Classic Cars",50.00,0522-556555,"Strada Provinciale 124","Reggio Emilia",Italy,Moroni,Maurizio,Small,0
1472,10264,20,100.00,2410.60,2004-06-30,Shipped,"Classic Cars",148.00,6175559555,"8616 Spinnaker Dr.",Boston,USA,Yoshido,Juri,Small,0
1473,10110,20,35.51,710.20,2003-03-18,Shipped,"Vintage Cars",33.00,"(171) 555-1555","Fauntleroy Circus",Manchester,UK,Ashworth,Victoria,Small,0
1474,10278,35,45.28,1584.80,2004-08-06,Shipped,"Classic Cars",50.00,7025551838,"8489 Strong St.","Las Vegas",USA,King,Sue,Small,0
1475,10148,25,60.26,1506.50,2003-09-11,Shipped,"Classic Cars",73.00,"02 9936 8555","201 Miller Street","North Sydney",Australia,O'Hara,Anna,Small,0
1476,10124,45,37.84,1702.80,2003-05-21,Shipped,"Vintage Cars",33.00,7025551838,"8489 Strong St.","Las Vegas",USA,King,Sue,Small,0
1477,10288,50,52.32,2616.00,2004-09-01,Shipped,"Classic Cars",50.00,"+65 224 1555","Village Close - 106 Linden Road Sandown",Singapore,Singapore,Victorino,Wendy,Small,0
1478,10161,37,72.76,2692.12,2003-10-17,Shipped,"Classic Cars",73.00,"86 21 3555","Smagsloget 45",Aaarhus,Denmark,Ibsen,Palle,Small,0
1479,10301,22,51.32,1129.04,2003-10-05,Shipped,"Classic Cars",50.00,"+47 2212 1555","Drammensveien 126 A, PB 744 Sentrum",Oslo,Norway,Klaeboe,Jan,Small,0
1480,10149,36,33.19,1194.84,2003-09-12,Shipped,"Vintage Cars",33.00,4155554312,"2793 Furth Circle",Brisbane,USA,Taylor,Sue,Small,0
1481,10162,37,27.22,1007.14,2003-10-18,Shipped,"Vintage Cars",33.00,6505551386,"7734 Strong St.","San Francisco",USA,Brown,Julie,Small,0
1482,10172,32,75.69,2422.08,2003-11-05,Shipped,"Classic Cars",73.00,2035552570,"25593 South Bay Ln.",Bridgewater,USA,King,Julie,Small,0
1483,10173,31,31.53,977.43,2003-11-05,Shipped,"Vintage Cars",33.00,035-640555,"Via Ludovico il Moro 22",Bergamo,Italy,Rovelli,Giovanni,Small,0
1484,10182,47,74.22,3488.34,2003-11-12,Shipped,"Classic Cars",73.00,4155551450,"5677 Strong St.","San Rafael",USA,Nelson,Valarie,Medium,0
1485,10182,39,36.84,1436.76,2003-11-12,Shipped,"Vintage Cars",33.00,4155551450,"5677 Strong St.","San Rafael",USA,Nelson,Valarie,Small,0
1486,10311,45,49.30,2218.50,2004-10-16,Shipped,"Classic Cars",50.00,"(91) 555 94 44","C/ Moralzarzal, 86",Madrid,Spain,Freyre,Diego,Small,0
1487,10193,26,29.21,759.46,2003-11-21,Shipped,"Vintage Cars",33.00,61-9-3844-6555,"7 Allen Street","Glen Waverly",Australia,Connery,Sean,Small,0
1488,10321,48,42.26,2028.48,2004-11-04,Shipped,"Classic Cars",50.00,5085552555,"1785 First Street","New Bedford",USA,Benitez,Violeta,Small,0
1489,10192,37,69.82,2583.34,2003-11-20,Shipped,"Classic Cars",73.00,6035558647,"2304 Long Airport Avenue",Nashua,USA,Young,Valarie,Small,0
1490,10205,32,37.17,1189.44,2003-12-03,Shipped,"Vintage Cars",33.00,"(91) 555 94 44","C/ Moralzarzal, 86",Madrid,Spain,Freyre,Diego,Small,0
1491,10332,20,87.96,1759.20,2004-11-17,Shipped,"Classic Cars",50.00,"(171) 555-1555","Fauntleroy Circus",Manchester,UK,Ashworth,Victoria,Small,0
1492,10343,27,36.21,977.67,2004-11-24,Shipped,"Classic Cars",50.00,26.47.1555,"59 rue de l'Abbaye",Reims,France,Henriot,Paul,Small,0
1493,10214,20,34.19,683.80,2004-01-26,Shipped,"Vintage Cars",33.00,"(91) 555 22 82","C/ Araquil, 67",Madrid,Spain,Sommer,MartÂ¡n,Small,0
1494,10204,20,62.47,1249.40,2003-12-02,Shipped,"Classic Cars",73.00,2125557413,"4092 Furth Circle",NYC,USA,Young,Jeff,Small,0
1495,10367,38,38.50,1463.00,2005-01-12,Resolved,"Classic Cars",50.00,6265557265,"78934 Hillside Dr.",Pasadena,USA,Young,Julie,Small,0
1496,10227,42,29.21,1226.82,2004-03-02,Shipped,"Vintage Cars",33.00,78.32.5555,"2, rue du Commerce",Lyon,France,Saveley,Mary,Small,0
1497,10243,33,29.54,974.82,2004-04-26,Shipped,"Vintage Cars",33.00,6175552555,"6251 Ingle Ln.",Boston,USA,Franco,Valarie,Small,0
1498,10379,32,100.00,3970.56,2005-02-10,Shipped,"Classic Cars",50.00,"(91) 555 94 44","C/ Moralzarzal, 86",Madrid,Spain,Freyre,Diego,Medium,0
1499,10212,41,82.31,3374.71,2004-01-16,Shipped,"Classic Cars",73.00,"(91) 555 94 44","C/ Moralzarzal, 86",Madrid,Spain,Freyre,Diego,Medium,0
1500,10407,64,40.25,2576.00,2005-04-22,"On Hold","Classic Cars",50.00,4085553659,"3086 Ingle Ln.","San Jose",USA,Frick,Sue,Small,0
1501,10280,20,28.88,577.60,2004-08-17,Shipped,"Vintage Cars",33.00,011-4988555,"Via Monte Bianco 34",Torino,Italy,Accorti,Paolo,Small,0
1502,10420,37,60.37,2233.69,2005-05-29,"In Process","Classic Cars",50.00,"+61 2 9495 8555","Monitor Money Building, 815 Pacific Hwy",Chatswood,Australia,Huxley,Adrian,Small,0
1503,10226,21,60.26,1265.46,2004-02-26,Shipped,"Classic Cars",73.00,7605558146,"361 Furth Circle","San Diego",USA,Thompson,Valarie,Small,0
1504,10288,29,38.17,1106.93,2004-09-01,Shipped,"Vintage Cars",33.00,"+65 224 1555","Village Close - 106 Linden Road Sandown",Singapore,Singapore,Victorino,Wendy,Small,0
1505,10106,28,88.63,2481.64,2003-02-17,Shipped,Planes,109.00,035-640555,"Via Ludovico il Moro 22",Bergamo,Italy,Rovelli,Giovanni,Small,0
1506,10304,23,30.20,694.60,2004-10-11,Shipped,"Vintage Cars",33.00,30.59.8555,"67, avenue de l'Europe",Versailles,France,Tonini,Daniel,Small,0
1507,10241,22,76.43,1681.46,2004-04-13,Shipped,"Classic Cars",73.00,88.60.1555,"24, place Kluber",Strasbourg,France,Citeaux,Frederique,Small,0
1508,10120,39,100.00,4651.53,2003-04-29,Shipped,Planes,109.00,"03 9520 4555","636 St Kilda Road",Melbourne,Australia,Ferguson,Peter,Medium,0
1509,10312,39,29.54,1152.06,2004-10-21,Shipped,"Vintage Cars",33.00,4155551450,"5677 Strong St.","San Rafael",USA,Nelson,Valarie,Small,0
1510,10133,41,94.10,3858.10,2003-06-27,Shipped,Planes,109.00,"(91) 555 94 44","C/ Moralzarzal, 86",Madrid,Spain,Freyre,Diego,Medium,0
1511,10276,48,100.00,5713.92,2004-08-02,Shipped,"Classic Cars",148.00,6175557555,"7635 Spinnaker Dr.",Brickhaven,USA,Barajas,Miguel,Medium,0
1512,10322,20,100.00,2624.00,2004-11-04,Shipped,"Vintage Cars",33.00,6035558647,"2304 Long Airport Avenue",Nashua,USA,Young,Valarie,Small,0
1513,10267,40,80.10,3204.00,2004-07-07,Shipped,"Classic Cars",73.00,2125557413,"4092 Furth Circle",NYC,USA,Young,Jeff,Medium,0
1514,10145,40,87.54,3501.60,2003-08-25,Shipped,Planes,109.00,6265557265,"78934 Hillside Dr.",Pasadena,USA,Young,Julie,Medium,0
1515,10287,34,100.00,4300.32,2004-08-30,Shipped,"Classic Cars",148.00,0897-034555,"Grenzacherweg 237",Gensve,Switzerland,Holz,Michael,Medium,0
1516,10332,45,81.91,3685.95,2004-11-17,Shipped,"Vintage Cars",33.00,"(171) 555-1555","Fauntleroy Circus",Manchester,UK,Ashworth,Victoria,Medium,0
1517,10168,49,100.00,6433.70,2003-10-28,Shipped,Planes,109.00,6505556809,"9408 Furth Circle",Burlingame,USA,Hirano,Juri,Medium,0
1518,10279,32,74.96,2398.72,2004-08-09,Shipped,"Classic Cars",73.00,"(91) 555 94 44","C/ Moralzarzal, 86",Madrid,Spain,Freyre,Diego,Small,0
1519,10210,27,98.48,2658.96,2004-01-12,Shipped,Planes,109.00,"+81 06 6342 5555","Dojima Avanza 4F, 1-6-20 Dojima, Kita-ku",Osaka,Japan,Kentary,Mory,Small,0
1520,10299,49,100.00,7947.31,2004-09-30,Shipped,"Classic Cars",148.00,"90-224 8555","Keskuskatu 45",Helsinki,Finland,Karttunen,Matti,Large,0
1521,10344,20,35.18,703.60,2004-11-25,Shipped,"Vintage Cars",33.00,91.24.4555,"12, rue des Bouchers",Marseille,France,Lebihan,Laurence,Small,0
1522,10223,34,100.00,3608.76,2004-02-20,Shipped,Planes,109.00,"03 9520 4555","636 St Kilda Road",Melbourne,Australia,Ferguson,Peter,Medium,0
1523,10288,36,66.14,2381.04,2004-09-01,Shipped,"Classic Cars",73.00,"+65 224 1555","Village Close - 106 Linden Road Sandown",Singapore,Singapore,Victorino,Wendy,Small,0
1524,10356,48,100.00,9720.00,2004-12-09,Shipped,"Vintage Cars",33.00,"+33 1 46 62 7555","27 rue du Colonel Pierre Avia",Paris,France,"Da Cunha",Daniel,Large,0
1525,10235,23,96.29,2214.67,2004-04-02,Shipped,Planes,109.00,"(604) 555-4555","23 Tsawassen Blvd.",Tsawassen,Canada,Lincoln,Elizabeth,Small,0
1526,10367,23,36.29,834.67,2005-01-12,Resolved,"Vintage Cars",33.00,6265557265,"78934 Hillside Dr.",Pasadena,USA,Young,Julie,Small,0
1527,10250,31,88.63,2747.53,2004-05-11,Shipped,Planes,109.00,4085553659,"3086 Ingle Ln.","San Jose",USA,Frick,Sue,Small,0
1528,10301,27,72.02,1944.54,2003-10-05,Shipped,"Classic Cars",73.00,"+47 2212 1555","Drammensveien 126 A, PB 744 Sentrum",Oslo,Norway,Klaeboe,Jan,Small,0
1529,10380,32,70.56,2257.92,2005-02-16,Shipped,"Vintage Cars",33.00,"(91) 555 94 44","C/ Moralzarzal, 86",Madrid,Spain,Freyre,Diego,Small,0
1530,10262,34,97.38,3310.92,2004-06-24,Cancelled,Planes,109.00,"(91) 555 94 44","C/ Moralzarzal, 86",Madrid,Spain,Freyre,Diego,Medium,0
1531,10310,40,100.00,5356.80,2004-10-16,Shipped,"Classic Cars",148.00,0221-5554327,"Mehrheimerstr. 369",Koln,Germany,Pfalzheim,Henriette,Medium,0
1532,10391,33,100.00,8344.71,2005-03-09,Shipped,"Vintage Cars",33.00,"02 9936 8555","201 Miller Street","North Sydney",Australia,O'Hara,Anna,Large,0
1533,10311,26,87.45,2273.70,2004-10-16,Shipped,"Classic Cars",73.00,"(91) 555 94 44","C/ Moralzarzal, 86",Madrid,Spain,Freyre,Diego,Small,0
1534,10319,45,100.00,7901.10,2004-11-03,Shipped,"Classic Cars",148.00,2125551957,"5290 North Pendale Street",NYC,USA,Kuo,Kee,Large,0
1535,10409,61,29.54,1801.94,2005-04-23,Shipped,"Vintage Cars",33.00,"+65 224 1555","Village Close - 106 Linden Road Sandown",Singapore,Singapore,Victorino,Wendy,Small,0
1536,10321,30,70.55,2116.50,2004-11-04,Shipped,"Classic Cars",73.00,5085552555,"1785 First Street","New Bedford",USA,Benitez,Violeta,Small,0
1537,10153,40,100.00,5456.40,2003-09-28,Shipped,Ships,122.00,"(91) 555 94 44","C/ Moralzarzal, 86",Madrid,Spain,Freyre,Diego,Medium,0
1538,10330,50,100.00,6101.00,2004-11-16,Shipped,"Classic Cars",148.00,"+63 2 555 3587","15 McCallum Street - NatWest Center #13-03","Makati City",Philippines,Cruz,Arnold,Medium,0
1539,10420,45,26.88,1209.60,2005-05-29,"In Process","Vintage Cars",33.00,"+61 2 9495 8555","Monitor Money Building, 815 Pacific Hwy",Chatswood,Australia,Huxley,Adrian,Small,0
1540,10167,33,100.00,3812.16,2003-10-23,Cancelled,Ships,122.00,"0695-34 6555","?kergatan 24",Boras,Sweden,Larsson,Maria,Medium,0
1541,10342,38,100.00,6276.46,2004-11-24,Shipped,"Classic Cars",148.00,"03 9520 4555","636 St Kilda Road",Melbourne,Australia,Ferguson,Peter,Medium,0
1542,10107,38,83.03,3155.14,2003-02-24,Shipped,Motorcycles,76.00,2125557818,"897 Long Airport Avenue",NYC,USA,Yu,Kwai,Medium,0
1543,10177,50,100.00,6083.00,2003-11-07,Shipped,Ships,122.00,"+34 913 728 555","Merchants House, 27-30 Merchant's Quay",Madrid,Spain,Fernandez,Jesus,Medium,0
1544,10185,30,100.00,3170.70,2003-11-14,Shipped,Ships,122.00,5085559555,"4575 Hillside Dr.","New Bedford",USA,Tam,"Wing C",Medium,0
1545,10120,34,83.79,2848.86,2003-04-29,Shipped,Motorcycles,76.00,"03 9520 4555","636 St Kilda Road",Melbourne,Australia,Ferguson,Peter,Small,0
1546,10197,41,100.00,4534.60,2003-11-26,Shipped,Ships,122.00,"(93) 203 4555","Rambla de CataluÂ¤a, 23",Barcelona,Spain,Saavedra,Eduardo,Medium,0
1547,10134,43,83.03,3570.29,2003-07-01,Shipped,Motorcycles,76.00,"+33 1 46 62 7555","27 rue du Colonel Pierre Avia",Paris,France,"Da Cunha",Daniel,Medium,0
1548,10208,35,100.00,4301.15,2004-01-02,Shipped,Ships,122.00,78.32.5555,"2, rue du Commerce",Lyon,France,Saveley,Mary,Medium,0
1549,10145,47,83.03,3902.41,2003-08-25,Shipped,Motorcycles,76.00,6265557265,"78934 Hillside Dr.",Pasadena,USA,Young,Julie,Medium,0
1550,10221,49,100.00,6804.63,2004-02-18,Shipped,Ships,122.00,"(02) 5554 67","Rue Joseph-Bens 532",Bruxelles,Belgium,Dewey,Catherine,Medium,0
1551,10232,46,100.00,5652.94,2004-03-20,Shipped,Ships,122.00,"(198) 555-8888","Garden House Crowther Way",Cowes,UK,Bennett,Helen,Medium,0
1552,10348,37,100.00,5981.42,2004-11-01,Shipped,"Trucks and Buses",127.00,"(91) 555 22 82","C/ Araquil, 67",Madrid,Spain,Sommer,MartÂ¡n,Medium,0
1553,10248,48,100.00,6960.48,2004-05-07,Cancelled,Ships,122.00,2125557818,"897 Long Airport Avenue",NYC,USA,Yu,Kwai,Medium,0
1554,10358,41,100.00,5684.65,2004-12-10,Shipped,"Trucks and Buses",127.00,"(91) 555 94 44","C/ Moralzarzal, 86",Madrid,Spain,Freyre,Diego,Medium,0
1555,10158,22,67.03,1474.66,2003-10-10,Shipped,Motorcycles,76.00,"07-98 9555","Erling Skakkes gate 78",Stavern,Norway,Bergulfsen,Jonas,Small,0
1556,10261,36,100.00,4512.60,2004-06-17,Shipped,Ships,122.00,"(514) 555-8054","43 rue St. Laurent",Montreal,Canada,Fresnisre,Jean,Medium,0
1557,10332,23,56.84,1307.32,2004-11-17,Shipped,"Classic Cars",73.00,"(171) 555-1555","Fauntleroy Circus",Manchester,UK,Ashworth,Victoria,Small,0
1558,10371,20,100.00,3449.40,2005-01-23,Shipped,"Trucks and Buses",127.00,4155551450,"5677 Strong St.","San Rafael",USA,Nelson,Valarie,Medium,0
