unique_id,order_id,quantity,unit_price,total_sale,order_date,order_status,product_category,cost_price,contact_number,address,city,country,last_name,first_name,order_size
1519,10210,27,98.48,2658.96,2004-01-12,Shipped,Planes,88.77,+810254100095,"Dojima Avanza 4F, 1-6-20 Dojima, Kita-ku",Osaka,Japan,Kentary,Mory,Small
1520,10299,49,125.88,7947.31,2004-09-30,Shipped,"Classic Cars",119.89,+358902248555,"Keskuskatu 45",Helsinki,Finland,Karttunen,Matti,Large
1521,10344,20,35.18,703.60,2004-11-25,Shipped,"Vintage Cars",33.00,+33519711528,"12, rue des Bouchers",Marseille,France,Lebihan,Laurence,Small
1522,10223,34,100.00,3608.76,2004-02-20,Shipped,Planes,88.77,+61083625738,"636 St Kilda Road",Melbourne,Australia,Ferguson,Peter,Medium
1523,10288,36,125.88,2381.04,2004-09-01,Shipped,"Classic Cars",119.89,+6506221523,"Village Close - 106 Linden Road Sandown",Singapore,Singapore,Victorino,Wendy,Small
1524,10356,48,100.00,9720.00,2004-12-09,Shipped,"Vintage Cars",33.00,+33601989746,"27 rue du Colonel Pierre Avia",Paris,France,"Da Cunha",Daniel,Large
1525,10235,23,96.29,2214.67,2004-04-02,Shipped,Planes,88.77,+16045554555,"23 Tsawassen Blvd.",Tsawassen,Canada,Lincoln,Elizabeth,Small
1526,10367,23,36.29,834.67,2005-01-12,Resolved,"Vintage Cars",33.00,+16265557265,"78934 Hillside Dr.",Pasadena,USA,Young,Julie,Small
1527,10250,31,93.21,2747.53,2004-05-11,Shipped,Planes,88.77,+14085553659,"3086 Ingle Ln.","San Jose",USA,Frick,Sue,Small
1528,10301,27,125.88,1944.54,2003-10-05,Shipped,"Classic Cars",119.89,+4714349163,"Drammensveien 126 A, PB 744 Sentrum",Oslo,Norway,Klaeboe,Jan,Small
1529,10380,32,70.56,2257.92,2005-02-16,Shipped,"Vintage Cars",33.00,+34915559444,"C Moralzarzal, 86",Madrid,Spain,Freyre,Diego,Small
1530,10262,34,97.38,3310.92,2004-06-24,Cancelled,Planes,88.77,+34915559444,"C Moralzarzal, 86",Madrid,Spain,Freyre,Diego,Medium
1531,10310,40,125.88,5356.80,2004-10-16,Shipped,"Classic Cars",119.89,+490911488990,"Mehrheimerstr. 369",Koln,Germany,Pfalzheim,Henriette,Medium
1532,10391,33,100.00,8344.71,2005-03-09,Shipped,"Vintage Cars",33.00,+61012697006,"201 Miller Street","North Sydney",Australia,O'Hara,Anna,Large
1533,10311,26,87.45,2273.70,2004-10-16,Shipped,"Classic Cars",73.00,+34915559444,"C Moralzarzal, 86",Madrid,Spain,Freyre,Diego,Small
1534,10319,45,125.88,7901.10,2004-11-03,Shipped,"Classic Cars",119.89,+12125551957,"5290 North Pendale Street",NYC,USA,Kuo,Kee,Large
1535,10409,61,90.78,1801.94,2005-04-23,Shipped,"Vintage Cars",86.46,+6509003833,"Village Close - 106 Linden Road Sandown",Singapore,Singapore,Victorino,Wendy,Small
1536,10321,30,125.88,2116.50,2004-11-04,Shipped,"Classic Cars",119.89,+15085552555,"1785 First Street","New Bedford",USA,Benitez,Violeta,Small
1537,10153,40,100.00,5456.40,2003-09-28,Shipped,Ships,86.13,+34915559444,"C Moralzarzal, 86",Madrid,Spain,Freyre,Diego,Medium
1538,10330,50,125.88,6101.00,2004-11-16,Shipped,"Classic Cars",119.89,+636325553587,"15 McCallum Street - NatWest Center 13-03","Makati City",Philippines,Cruz,Arnold,Medium
1539,10420,45,90.78,1209.60,2005-05-29,"In Process","Vintage Cars",86.46,+61012100669,"Monitor Money Building, 815 Pacific Hwy",Chatswood,Australia,Huxley,Adrian,Small
1540,10167,33,100.00,3812.16,2003-10-23,Cancelled,Ships,86.13,+46090388341,"kergatan 24",Boras,Sweden,Larsson,Maria,Medium
1541,10342,38,125.88,6276.46,2004-11-24,Shipped,"Classic Cars",119.89,+61015639698,"636 St Kilda Road",Melbourne,Australia,Ferguson,Peter,Medium
1542,10107,38,83.03,3155.14,2003-02-24,Shipped,Motorcycles,76.00,+12125557818,"897 Long Airport Avenue",NYC,USA,Yu,Kwai,Medium
1543,10177,50,100.00,6083.00,2003-11-07,Shipped,Ships,86.13,+34070334739,"Merchants House, 27-30 Merchant s Quay",Madrid,Spain,Fernandez,Jesus,Medium
1544,10185,30,100.00,3170.70,2003-11-14,Shipped,Ships,86.13,+15085559555,"4575 Hillside Dr.","New Bedford",USA,Tam,"Wing C",Medium
1545,10120,34,83.79,2848.86,2003-04-29,Shipped,Motorcycles,76.00,+61088248276,"636 St Kilda Road",Melbourne,Australia,Ferguson,Peter,Small
1546,10197,41,100.00,4534.60,2003-11-26,Shipped,Ships,86.13,+34932034555,"Rambla de Catalu a, 23",Barcelona,Spain,Saavedra,Eduardo,Medium
1547,10134,43,83.03,3570.29,2003-07-01,Shipped,Motorcycles,76.00,+33201409625,"27 rue du Colonel Pierre Avia",Paris,France,"Da Cunha",Daniel,Medium
1548,10208,35,100.00,4301.15,2004-01-02,Shipped,Ships,86.13,+33359599869,"2, rue du Commerce",Lyon,France,Saveley,Mary,Medium
1549,10145,47,83.03,3902.41,2003-08-25,Shipped,Motorcycles,76.00,+16265557265,"78934 Hillside Dr.",Pasadena,USA,Young,Julie,Medium
1550,10221,49,100.00,6804.63,2004-02-18,Shipped,Ships,86.13,+32019377050,"Rue Joseph-Bens 532",Bruxelles,Belgium,Dewey,Catherine,Medium
1551,10232,46,100.00,5652.94,2004-03-20,Shipped,Ships,86.13,+441985558888,"Garden House Crowther Way",Cowes,UK,Bennett,Helen,Medium
1552,10348,37,107.59,5981.42,2004-11-01,Shipped,"Trucks and Buses",102.47,+34915552282,"C Araquil, 67",Madrid,Spain,Sommer,MartÃ‚Â¡n,Medium
1553,10248,48,100.00,6960.48,2004-05-07,Cancelled,Ships,86.13,+12125557818,"897 Long Airport Avenue",NYC,USA,Yu,Kwai,Medium
1554,10358,41,107.59,5684.65,2004-12-10,Shipped,"Trucks and Buses",102.47,+34915559444,"C Moralzarzal, 86",Madrid,Spain,Freyre,Diego,Medium
1555,10158,22,101.92,1474.66,2003-10-10,Shipped,Motorcycles,97.07,+4789005292,"Erling Skakkes gate 78",Stavern,Norway,Bergulfsen,Jonas,Small
1556,10261,36,100.00,4512.60,2004-06-17,Shipped,Ships,86.13,+15145558054,"43 rue St. Laurent",Montreal,Canada,Fresnisre,Jean,Medium
1557,10332,23,125.88,1307.32,2004-11-17,Shipped,"Classic Cars",119.89,+441715551555,"Fauntleroy Circus",Manchester,UK,Ashworth,Victoria,Small
1558,10371,20,107.59,3449.40,2005-01-23,Shipped,"Trucks and Buses",102.47,+14155551450,"5677 Strong St.","San Rafael",USA,Nelson,Valarie,Medium
1559,10273,22,100.00,2784.76,2004-07-21,Shipped,Ships,86.13,+32086895317,"Rue Joseph-Bens 532",Bruxelles,Belgium,Dewey,Catherine,Small
1560,10283,42,100.00,5316.36,2004-08-20,Shipped,Ships,86.13,+16045554555,"23 Tsawassen Blvd.",Tsawassen,Canada,Lincoln,Elizabeth,Medium
1561,10344,29,125.88,1726.37,2004-11-25,Shipped,"Classic Cars",119.89,+33674607095,"12, rue des Bouchers",Marseille,France,Lebihan,Laurence,Small
1562,10382,20,107.59,2654.40,2005-02-17,Shipped,"Trucks and Buses",102.47,+14155551450,"5677 Strong St.","San Rafael",USA,Nelson,Valarie,Small
1563,10293,21,100.00,2941.89,2004-09-09,Shipped,Ships,86.13,+39076617600,"Via Monte Bianco 34",Torino,Italy,Accorti,Paolo,Small
1564,10412,70,107.59,8498.00,2005-05-03,Shipped,"Trucks and Buses",102.47,+34915559444,"C Moralzarzal, 86",Madrid,Spain,Freyre,Diego,Large
1565,10306,29,100.00,3207.40,2004-10-14,Shipped,Ships,86.13,+441715551555,"Fauntleroy Circus",Manchester,UK,Ashworth,Victoria,Medium
1566,10367,21,125.88,1267.77,2005-01-12,Resolved,"Classic Cars",119.89,+16265557265,"78934 Hillside Dr.",Pasadena,USA,Young,Julie,Small
1567,10425,49,107.59,5510.54,2005-05-31,"In Process","Trucks and Buses",102.47,+33807058743,"67, rue des Cinquante Otages",Nantes,France,Labrune,Janine,Medium
1568,10315,35,100.00,4215.05,2004-10-29,Shipped,Ships,86.13,+33736765745,"67, rue des Cinquante Otages",Nantes,France,Labrune,Janine,Medium
1569,10108,35,101.92,2060.45,2003-03-03,Shipped,Motorcycles,97.07,+636325553587,"15 McCallum Street - NatWest Center 13-03","Makati City",Philippines,Cruz,Arnold,Small
1570,10326,41,100.00,4333.29,2004-11-09,Shipped,Ships,86.13,+46026265253,"Berguvsv gen 8",Lule,Sweden,Berglund,Christina,Medium
1571,10380,34,100.00,3441.82,2005-02-16,Shipped,"Classic Cars",73.00,+34915559444,"C Moralzarzal, 86",Madrid,Spain,Freyre,Diego,Medium
1572,10337,29,90.44,2087.13,2004-11-21,Shipped,Ships,86.13,+12125558493,"5905 Pompton St.",NYC,USA,Hernandez,Maria,Small
1573,10121,32,76.88,2460.16,2003-05-07,Shipped,Motorcycles,69.00,+33102965446,"59 rue de l Abbaye",Reims,France,Henriot,Paul,Small
1574,10168,29,101.92,2186.89,2003-10-28,Shipped,Motorcycles,97.07,+16505556809,"9408 Furth Circle",Burlingame,USA,Hirano,Juri,Small
1575,10350,34,90.44,1711.22,2004-12-02,Shipped,Ships,86.13,+34915559444,"C Moralzarzal, 86",Madrid,Spain,Freyre,Diego,Small
1576,10407,26,76.43,1987.18,2005-04-22,"On Hold","Classic Cars",73.00,+14085553659,"3086 Ingle Ln.","San Jose",USA,Frick,Sue,Small
1577,10135,29,101.92,1787.56,2003-07-02,Shipped,Motorcycles,97.07,+14155551450,"5677 Strong St.","San Rafael",USA,Nelson,Valarie,Small
1578,10180,28,101.92,1919.40,2003-11-11,Shipped,Motorcycles,97.07,+33726869670,"184, chausse de Tournai",Lille,France,Rance,Martine,Small
1579,10372,37,100.00,3910.53,2005-01-26,Shipped,Ships,86.13,+810325452043,"2-2-8 Roppongi",Minato-ku,Japan,Shimamura,Akiko,Medium
1580,10420,60,125.88,3880.20,2005-05-29,"In Process","Classic Cars",119.89,+61044665123,"Monitor Money Building, 815 Pacific Hwy",Chatswood,Australia,Huxley,Adrian,Medium
1581,10145,27,101.92,1645.65,2003-08-25,Shipped,Motorcycles,97.07,+16265557265,"78934 Hillside Dr.",Pasadena,USA,Young,Julie,Small
1582,10384,28,90.44,2255.12,2005-02-23,Shipped,Ships,86.13,+16505551386,"7734 Strong St.","San Francisco",USA,Brown,Julie,Small
1583,10396,49,100.00,5720.75,2005-03-23,Shipped,Ships,86.13,+14155551450,"5677 Strong St.","San Rafael",USA,Nelson,Valarie,Medium
1584,10159,27,80.34,2169.18,2003-10-10,Shipped,Motorcycles,69.00,+16505551386,"7734 Strong St.","San Francisco",USA,Brown,Julie,Small
1585,10104,35,125.88,1942.15,2003-01-31,Shipped,"Classic Cars",119.89,+34915559444,"C Moralzarzal, 86",Madrid,Spain,Freyre,Diego,Small
1586,10414,23,100.00,3335.23,2005-05-06,"On Hold",Ships,86.13,+16175559555,"8616 Spinnaker Dr.",Boston,USA,Yoshido,Juri,Medium
1587,10169,38,74.11,2816.18,2003-11-04,Shipped,Motorcycles,69.00,+61025690009,"201 Miller Street","North Sydney",Australia,O'Hara,Anna,Small
1588,10101,46,53.76,2472.96,2003-01-09,Shipped,"Vintage Cars",44.00,+490944546790,"Lyonerstr. 34",Frankfurt,Germany,Keitel,Roland,Small
1589,10115,47,69.36,3259.92,2003-04-04,Shipped,"Classic Cars",57.00,+12125558493,"5905 Pompton St.",NYC,USA,Hernandez,Maria,Medium
1590,10180,35,72.03,2521.05,2003-11-11,Shipped,Motorcycles,69.00,+33952033697,"184, chausse de Tournai",Lille,France,Rance,Martine,Small
1591,10110,39,44.35,1729.65,2003-03-18,Shipped,"Vintage Cars",44.00,+441715551555,"Fauntleroy Circus",Manchester,UK,Ashworth,Victoria,Small
1592,10190,42,76.19,3199.98,2003-11-19,Shipped,Motorcycles,69.00,+34915559444,"C Moralzarzal, 86",Madrid,Spain,Freyre,Diego,Medium
1593,10124,22,45.25,995.50,2003-05-21,Shipped,"Vintage Cars",44.00,+17025551838,"8489 Strong St.","Las Vegas",USA,King,Sue,Small
1594,10127,20,60.69,1213.80,2003-06-03,Shipped,"Classic Cars",57.00,+12125557413,"4092 Furth Circle",NYC,USA,Young,Jeff,Small
1595,10211,21,101.92,1338.12,2004-01-15,Shipped,Motorcycles,97.07,+33147556555,"25, rue Lauriston",Paris,France,Perrier,Dominique,Small
1596,10149,49,49.28,2414.72,2003-09-12,Shipped,"Vintage Cars",44.00,+14155554312,"2793 Furth Circle",Brisbane,USA,Taylor,Sue,Small
1597,10224,37,80.34,2972.58,2004-02-21,Shipped,Motorcycles,69.00,+33926528146,"184, chausse de Tournai",Lille,France,Rance,Martine,Small
1598,10162,43,90.78,1560.47,2003-10-18,Shipped,"Vintage Cars",86.46,+16505551386,"7734 Strong St.","San Francisco",USA,Brown,Julie,Small
1599,10141,20,125.88,1086.60,2003-08-01,Shipped,"Classic Cars",119.89,+358077653967,"Software Engineering Center, SEC Oy",Espoo,Finland,Suominen,Kalle,Small
1600,10237,26,79.65,2070.90,2004-04-05,Shipped,Motorcycles,69.00,+12125551500,"2678 Kingston Rd.",NYC,USA,Frick,Michael,Small
1601,10173,27,90.78,1112.94,2003-11-05,Shipped,"Vintage Cars",86.46,+39010311394,"Via Ludovico il Moro 22",Bergamo,Italy,Rovelli,Giovanni,Small
1602,10182,31,90.78,1138.94,2003-11-12,Shipped,"Vintage Cars",86.46,+14155551450,"5677 Strong St.","San Rafael",USA,Nelson,Valarie,Small
1603,10152,25,65.31,1632.75,2003-09-25,Shipped,"Classic Cars",57.00,+61018595073,"31 Duncan St. West End","South Brisbane",Australia,Calaghan,Tony,Small
1604,10188,40,91.40,3656.00,2003-11-18,Shipped,Motorcycles,76.00,+4762041185,"Drammen 121, PR 744 Sentrum",Bergen,Norway,Oeztan,Veysel,Medium
1605,10252,47,101.92,3092.60,2004-05-26,Shipped,Motorcycles,97.07,+33147556555,"25, rue Lauriston",Paris,France,Perrier,Dominique,Medium
1606,10193,20,50.62,1012.40,2003-11-21,Shipped,"Vintage Cars",44.00,+61054420711,"7 Allen Street","Glen Waverly",Australia,Connery,Sean,Small
1607,10201,25,101.92,1847.00,2003-12-01,Shipped,Motorcycles,97.07,+16505555787,"5557 North Pendale Street","San Francisco",USA,Murphy,Julie,Small
1608,10205,24,90.78,913.92,2003-12-03,Shipped,"Vintage Cars",86.46,+34915559444,"C Moralzarzal, 86",Madrid,Spain,Freyre,Diego,Small
1609,10264,37,101.92,2408.70,2004-06-30,Shipped,Motorcycles,97.07,+16175559555,"8616 Spinnaker Dr.",Boston,USA,Yoshido,Juri,Small
1610,10214,49,47.94,2349.06,2004-01-26,Shipped,"Vintage Cars",44.00,+34915552282,"C Araquil, 67",Madrid,Spain,Sommer,MartÃ‚Â¡n,Small
1611,10210,30,101.92,1851.00,2004-01-12,Shipped,Motorcycles,97.07,+810859800058,"Dojima Avanza 4F, 1-6-20 Dojima, Kita-ku",Osaka,Japan,Kentary,Mory,Small
1612,10276,46,75.49,3472.54,2004-08-02,Shipped,Motorcycles,69.00,+16175557555,"7635 Spinnaker Dr.",Brickhaven,USA,Barajas,Miguel,Medium
1613,10227,24,48.38,1161.12,2004-03-02,Shipped,"Vintage Cars",44.00,+33666378965,"2, rue du Commerce",Lyon,France,Saveley,Mary,Small
1614,10223,38,101.92,2633.78,2004-02-20,Shipped,Motorcycles,97.07,+61075249468,"636 St Kilda Road",Melbourne,Australia,Ferguson,Peter,Small
1615,10285,38,101.92,2263.28,2004-08-27,Shipped,Motorcycles,97.07,+16175558555,"39323 Spinnaker Dr.",Cambridge,USA,Hernandez,Marta,Small
1616,10244,39,45.25,1764.75,2004-04-29,Shipped,"Vintage Cars",44.00,+34915559444,"C Moralzarzal, 86",Madrid,Spain,Freyre,Diego,Small
1617,10236,36,87.60,3153.60,2004-04-03,Shipped,Motorcycles,76.00,+12155559857,"11328 Douglas Av.",Philadelphia,USA,Hernandez,Rosa,Medium
1618,10299,33,101.92,2194.17,2004-09-30,Shipped,Motorcycles,97.07,+358902248555,"Keskuskatu 45",Helsinki,Finland,Karttunen,Matti,Small
1619,10255,37,45.70,1690.90,2004-06-04,Shipped,"Vintage Cars",44.00,+33763336546,"24, place Kluber",Strasbourg,France,Citeaux,Frederique,Small
1620,10250,32,87.60,2803.20,2004-05-11,Shipped,Motorcycles,76.00,+14085553659,"3086 Ingle Ln.","San Jose",USA,Frick,Sue,Small
1621,10309,24,101.92,1346.40,2004-10-15,Shipped,Motorcycles,97.07,+4755919871,"Erling Skakkes gate 78",Stavern,Norway,Bergulfsen,Jonas,Small
1622,10263,37,101.92,2311.02,2004-06-28,Shipped,Motorcycles,97.07,+12035552570,"25593 South Bay Ln.",Bridgewater,USA,King,Julie,Small
1623,10319,31,81.73,2533.63,2004-11-03,Shipped,Motorcycles,69.00,+12125551957,"5290 North Pendale Street",NYC,USA,Kuo,Kee,Small
1624,10275,30,79.98,2399.40,2004-07-23,Shipped,Motorcycles,76.00,+33505983972,"67, rue des Cinquante Otages",Nantes,France,Labrune,Janine,Small
1625,10330,42,81.03,3403.26,2004-11-16,Shipped,Motorcycles,69.00,+636325553587,"15 McCallum Street - NatWest Center 13-03","Makati City",Philippines,Cruz,Arnold,Medium
1626,10285,39,101.92,2733.12,2004-08-27,Shipped,Motorcycles,97.07,+16175558555,"39323 Spinnaker Dr.",Cambridge,USA,Hernandez,Marta,Small
1627,10341,32,100.00,3307.20,2004-11-24,Shipped,Motorcycles,69.00,+43085232374,"Geislweg 14",Salzburg,Austria,Pipps,Georg,Medium
1628,10165,25,69.36,1734.00,2003-10-22,Shipped,"Classic Cars",57.00,+6507436668,"Bronz Sok., Bronz Apt. 3 6 Tesvikiye",Singapore,Singapore,Natividad,Eric,Small
1629,10297,32,101.92,2096.32,2004-09-16,Shipped,Motorcycles,97.07,+353016136297,"25 Maiden Lane",Dublin,Ireland,Cassidy,Dean,Small
1630,10355,41,70.65,2896.65,2004-12-07,Shipped,Motorcycles,69.00,+34915559444,"C Moralzarzal, 86",Madrid,Spain,Freyre,Diego,Small
1631,10308,47,101.92,2971.34,2004-10-15,Shipped,Motorcycles,97.07,+19145554562,"3758 North Pendale Street","White Plains",USA,Frick,Steve,Small
1632,10363,43,101.92,2632.89,2005-01-06,Shipped,Motorcycles,97.07,+358057581438,"Software Engineering Center, SEC Oy",Espoo,Finland,Suominen,Kalle,Small
1633,10176,27,68.78,1857.06,2003-11-06,Shipped,"Classic Cars",57.00,+39039498305,"Strada Provinciale 124","Reggio Emilia",Italy,Moroni,Maurizio,Small
1634,10280,45,47.49,2137.05,2004-08-17,Shipped,"Vintage Cars",44.00,+39024747212,"Via Monte Bianco 34",Torino,Italy,Accorti,Paolo,Small
1635,10375,20,100.00,2046.00,2005-02-03,Shipped,Motorcycles,69.00,+33052411491,"67, rue des Cinquante Otages",Nantes,France,Labrune,Janine,Small
1636,10318,26,86.83,2257.58,2004-11-02,Shipped,Motorcycles,76.00,+12155551555,"7586 Pompton St.",Allentown,USA,Yu,Kyung,Small
1637,10289,45,48.38,2177.10,2004-09-03,Shipped,"Vintage Cars",44.00,+4751964111,"Drammen 121, PR 744 Sentrum",Bergen,Norway,Oeztan,Veysel,Small
1638,10184,31,60.11,1863.41,2003-11-14,Shipped,"Classic Cars",57.00,+34955558282,"C Romero, 33",Sevilla,Spain,Roel,"Jose Pedro",Small
1639,10390,35,101.92,2279.55,2005-03-04,Shipped,Motorcycles,97.07,+14155551450,"5677 Strong St.","San Rafael",USA,Nelson,Valarie,Small
1640,10329,37,94.43,3493.91,2004-11-15,Shipped,Motorcycles,76.00,+12125557818,"897 Long Airport Avenue",NYC,USA,Yu,Kwai,Medium
1641,10340,55,79.98,4398.90,2004-11-24,Shipped,Motorcycles,76.00,+34932034555,"Rambla de Catalu a, 23",Barcelona,Spain,Saavedra,Eduardo,Medium
1642,10403,27,79.65,2150.55,2005-04-08,Shipped,Motorcycles,69.00,+441715552282,"Berkeley Gardens 12 Brewery",Liverpool,UK,Devon,Elizabeth,Small
1643,10195,44,66.47,2924.68,2003-11-25,Shipped,"Classic Cars",57.00,+19145554562,"3758 North Pendale Street","White Plains",USA,Frick,Steve,Small
1644,10110,43,125.88,3360.45,2003-03-18,Shipped,"Classic Cars",119.89,+441715551555,"Fauntleroy Circus",Manchester,UK,Ashworth,Victoria,Medium
1645,10363,21,100.00,3595.62,2005-01-06,Shipped,Motorcycles,76.00,+358044097115,"Software Engineering Center, SEC Oy",Espoo,Finland,Suominen,Kalle,Medium
1646,10207,49,125.88,2294.18,2003-12-09,Shipped,"Classic Cars",119.89,+16175552555,"6251 Ingle Ln.",Boston,USA,Franco,Valarie,Small
1647,10304,44,90.78,1734.48,2004-10-11,Shipped,"Vintage Cars",86.46,+33645932427,"67, avenue de l Europe",Versailles,France,Tonini,Daniel,Small
1648,10124,32,125.88,2326.40,2003-05-21,Shipped,"Classic Cars",119.89,+17025551838,"8489 Strong St.","Las Vegas",USA,King,Sue,Small
1649,10375,23,100.00,2443.29,2005-02-03,Shipped,Motorcycles,76.00,+33906748715,"67, rue des Cinquante Otages",Nantes,France,Labrune,Janine,Small
1650,10312,23,90.78,865.49,2004-10-21,Shipped,"Vintage Cars",86.46,+14155551450,"5677 Strong St.","San Rafael",USA,Nelson,Valarie,Small
1651,10148,21,125.88,1545.60,2003-09-11,Shipped,"Classic Cars",119.89,+61059594632,"201 Miller Street","North Sydney",Australia,O'Hara,Anna,Small
1652,10389,49,81.40,3988.60,2005-03-03,Shipped,Motorcycles,76.00,+46025948552,"kergatan 24",Boras,Sweden,Larsson,Maria,Medium
1653,10220,26,125.88,1457.82,2004-02-12,Shipped,"Classic Cars",119.89,+353050958865,"25 Maiden Lane",Dublin,Ireland,Cassidy,Dean,Small
1654,10322,30,100.00,3500.10,2004-11-04,Shipped,"Vintage Cars",44.00,+16035558647,"2304 Long Airport Avenue",Nashua,USA,Young,Valarie,Medium
1655,10402,59,87.60,5168.40,2005-04-07,Shipped,Motorcycles,76.00,+33147556555,"25, rue Lauriston",Paris,France,Perrier,Dominique,Medium
1656,10332,26,85.52,2223.52,2004-11-17,Shipped,"Vintage Cars",44.00,+441715551555,"Fauntleroy Circus",Manchester,UK,Ashworth,Victoria,Small
1657,10230,36,125.88,1955.88,2004-03-15,Shipped,"Classic Cars",119.89,+490769486727,"Lyonerstr. 34",Frankfurt,Germany,Keitel,Roland,Small
1658,10416,32,87.60,2803.20,2005-05-10,Shipped,Motorcycles,76.00,+39031866771,"Strada Provinciale 124","Reggio Emilia",Italy,Moroni,Maurizio,Small
1659,10345,43,53.76,2311.68,2004-11-25,Shipped,"Vintage Cars",44.00,+33284878420,"54, rue Royale",Nantes,France,Schmitt,Carine,Small
1660,10356,26,90.78,828.36,2004-12-09,Shipped,"Vintage Cars",86.46,+33468388990,"27 rue du Colonel Pierre Avia",Paris,France,"Da Cunha",Daniel,Small
1661,10105,43,100.00,6341.21,2003-02-11,Shipped,Ships,86.13,+4531123555,"Vinb ltet 34",Kobenhavn,Denmark,Petersen,Jytte,Medium
1662,10246,44,125.88,2314.40,2004-05-05,Shipped,"Classic Cars",119.89,+34915559444,"C Moralzarzal, 86",Madrid,Spain,Freyre,Diego,Small
1663,10367,28,90.78,856.52,2005-01-12,Resolved,"Vintage Cars",86.46,+16265557265,"78934 Hillside Dr.",Pasadena,USA,Young,Julie,Small
1664,10117,41,100.00,5189.78,2003-04-16,Shipped,Ships,86.13,+6504873097,"Bronz Sok., Bronz Apt. 3 6 Tesvikiye",Singapore,Singapore,Natividad,Eric,Medium
1665,10380,27,68.35,1845.45,2005-02-16,Shipped,"Vintage Cars",44.00,+34915559444,"C Moralzarzal, 86",Madrid,Spain,Freyre,Diego,Small
1666,10259,28,125.88,1310.96,2004-06-15,Shipped,"Classic Cars",119.89,+6500313816,"Village Close - 106 Linden Road Sandown",Singapore,Singapore,Victorino,Wendy,Small
1667,10391,24,100.00,4042.08,2005-03-09,Shipped,"Vintage Cars",44.00,+61069497921,"201 Miller Street","North Sydney",Australia,O'Hara,Anna,Medium
1668,10421,40,45.70,1828.00,2005-05-29,"In Process","Vintage Cars",44.00,+14155551450,"5677 Strong St.","San Rafael",USA,Nelson,Valarie,Small
1669,10271,45,64.74,2913.30,2004-07-20,Shipped,"Classic Cars",57.00,+14155551450,"5677 Strong St.","San Rafael",USA,Nelson,Valarie,Small
1670,10103,36,107.59,3680.28,2003-01-29,Shipped,"Trucks and Buses",102.47,+4738075111,"Erling Skakkes gate 78",Stavern,Norway,Bergulfsen,Jonas,Medium
1671,10114,21,107.59,2925.09,2003-04-01,Shipped,"Trucks and Buses",102.47,+33142342555,"265, boulevard Charonne",Paris,France,Bertrand,Marie,Small
